SALE_ID,SALE_TIME,ITEM_ID,ITEM_NAME,VENDOR_ID,POS_ID,EMPLOYEE_ID,UNITS_SOLD,GROSS_SALES,NET_SALES,DISCOUNTS,DISCOUNT_NAME
S00017613,2024-01-04 22:02:00,I005,SODA,V001,P08,E094,1,6.0,6.0,0.0,
S00017613,2024-01-04 22:02:00,I004,POPCORN,V001,P08,E094,1,7.0,7.0,0.0,
S00017614,2024-02-15 21:00:00,I006,WATER,V002,P20,E204,1,5.0,2.5,2.5,BOGO_50
S00017614,2024-02-15 21:00:00,I012,ENERGY DRINK,V002,P20,E204,1,7.5,7.5,0.0,
S00017614,2024-02-15 21:00:00,I011,NACHOS,V002,P20,E204,1,10.0,10.0,0.0,
S00017615,2024-01-11 18:50:00,I006,WATER,V001,P11,E398,1,5.0,2.5,2.5,BOGO_50
S00017615,2024-01-11 18:50:00,I005,SODA,V001,P11,E398,1,6.0,6.0,0.0,
S00017615,2024-01-11 18:50:00,I001,HOT DOG,V001,P11,E398,1,8.5,6.5,2.0,PROMO_2_OFF
S00017615,2024-01-11 18:50:00,I010,CHICKEN TENDERS,V001,P11,E398,1,13.5,13.5,0.0,
S00017616,2024-01-25 17:07:00,I005,SODA,V001,P15,E100,1,6.0,6.0,0.0,
S00017616,2024-01-25 17:07:00,I002,CHEESEBURGER,V001,P15,E100,1,12.5,12.5,0.0,
S00017616,2024-01-25 17:07:00,I010,CHICKEN TENDERS,V001,P15,E100,1,13.5,13.5,0.0,
S00017616,2024-01-25 17:07:00,I008,CANNED BEER,V001,P15,E100,1,12.0,12.0,0.0,
S00017617,2024-02-29 19:50:00,I009,COCKTAIL,V010,P19,E120,2,36.0,36.0,0.0,
S00017617,2024-02-29 19:50:00,I001,HOT DOG,V010,P19,E120,1,8.5,8.5,0.0,
S00017618,2024-02-27 19:03:00,I004,POPCORN,V003,P12,E388,1,7.0,5.0,2.0,PROMO_2_OFF
S00017618,2024-02-27 19:03:00,I009,COCKTAIL,V003,P12,E388,1,18.0,18.0,0.0,
S00017619,2024-01-06 18:04:00,I010,CHICKEN TENDERS,V003,P09,E021,2,27.0,27.0,0.0,
S00017619,2024-01-06 18:04:00,I012,ENERGY DRINK,V003,P09,E021,1,7.5,7.5,0.0,
S00017619,2024-01-06 18:04:00,I009,COCKTAIL,V003,P09,E021,1,18.0,18.0,0.0,
S00017620,2024-01-06 19:30:00,I001,HOT DOG,V020,P17,E356,1,8.5,8.5,0.0,
S00017621,2024-02-20 20:07:00,I007,DRAFT BEER,V001,P10,E207,1,14.0,12.6,1.4,MEMBER_10PCT
S00017621,2024-02-20 20:07:00,I010,CHICKEN TENDERS,V001,P10,E207,1,13.5,13.5,0.0,
S00017622,2024-01-11 20:50:00,I007,DRAFT BEER,V002,P29,E294,1,14.0,14.0,0.0,
S00017622,2024-01-11 20:50:00,I004,POPCORN,V002,P29,E294,1,7.0,7.0,0.0,
S00017622,2024-01-11 20:50:00,I010,CHICKEN TENDERS,V002,P29,E294,1,13.5,11.5,2.0,PROMO_2_OFF
S00017622,2024-01-11 20:50:00,I007,DRAFT BEER,V002,P29,E294,1,14.0,14.0,0.0,
S00017623,2024-02-20 19:24:00,I009,COCKTAIL,V001,P46,E345,2,36.0,32.4,3.6,MEMBER_10PCT
S00017623,2024-02-20 19:24:00,I010,CHICKEN TENDERS,V001,P46,E345,1,13.5,11.5,2.0,PROMO_2_OFF
S00017623,2024-02-20 19:24:00,I001,HOT DOG,V001,P46,E345,1,8.5,8.5,0.0,
S00017623,2024-02-20 19:24:00,I010,CHICKEN TENDERS,V001,P46,E345,1,13.5,13.5,0.0,
S00017624,2024-02-22 20:57:00,I007,DRAFT BEER,V001,P29,E365,1,14.0,14.0,0.0,
S00017624,2024-02-22 20:57:00,I004,POPCORN,V001,P29,E365,1,7.0,5.0,2.0,PROMO_2_OFF
S00017624,2024-02-22 20:57:00,I007,DRAFT BEER,V001,P29,E365,2,28.0,28.0,0.0,
S00017624,2024-02-22 20:57:00,I007,DRAFT BEER,V001,P29,E365,1,14.0,14.0,0.0,
S00017625,2024-01-25 18:39:00,I009,COCKTAIL,V010,P44,E221,1,18.0,18.0,0.0,
S00017626,2024-01-06 19:21:00,I001,HOT DOG,V011,P48,E299,1,8.5,8.5,0.0,
S00017626,2024-01-06 19:21:00,I001,HOT DOG,V011,P48,E299,1,8.5,8.5,0.0,
S00017626,2024-01-06 19:21:00,I010,CHICKEN TENDERS,V011,P48,E299,1,13.5,6.75,6.75,BOGO_50
S00017627,2024-01-30 18:00:00,I010,CHICKEN TENDERS,V001,P06,E289,1,13.5,12.15,1.35,MEMBER_10PCT
S00017627,2024-01-30 18:00:00,I009,COCKTAIL,V001,P06,E289,1,18.0,18.0,0.0,
S00017627,2024-01-30 18:00:00,I001,HOT DOG,V001,P06,E289,2,17.0,17.0,0.0,
S00017628,2024-02-17 19:40:00,I011,NACHOS,V010,P16,E384,1,10.0,10.0,0.0,
S00017629,2024-01-18 20:09:00,I008,CANNED BEER,V003,P17,E203,1,12.0,12.0,0.0,
S00017629,2024-01-18 20:09:00,I009,COCKTAIL,V003,P17,E203,1,18.0,16.0,2.0,PROMO_2_OFF
S00017629,2024-01-18 20:09:00,I010,CHICKEN TENDERS,V003,P17,E203,1,13.5,13.5,0.0,
S00017629,2024-01-18 20:09:00,I010,CHICKEN TENDERS,V003,P17,E203,1,13.5,13.5,0.0,
S00017630,2024-02-15 20:21:00,I011,NACHOS,V020,P01,E360,1,10.0,10.0,0.0,
S00017630,2024-02-15 20:21:00,I012,ENERGY DRINK,V020,P01,E360,1,7.5,7.5,0.0,
S00017630,2024-02-15 20:21:00,I011,NACHOS,V020,P01,E360,1,10.0,10.0,0.0,
S00017631,2024-01-23 22:17:00,I008,CANNED BEER,V001,P02,E398,1,12.0,12.0,0.0,
S00017631,2024-01-23 22:17:00,I003,FRIES,V001,P02,E398,1,6.0,6.0,0.0,
S00017631,2024-01-23 22:17:00,I001,HOT DOG,V001,P02,E398,1,8.5,8.5,0.0,
S00017632,2024-01-04 19:42:00,I007,DRAFT BEER,V002,P16,E229,2,28.0,26.0,2.0,PROMO_2_OFF
S00017632,2024-01-04 19:42:00,I001,HOT DOG,V002,P16,E229,1,8.5,8.5,0.0,
S00017633,2024-01-09 22:47:00,I010,CHICKEN TENDERS,V002,P39,E052,1,13.5,13.5,0.0,
S00017633,2024-01-09 22:47:00,I004,POPCORN,V002,P39,E052,2,14.0,14.0,0.0,
S00017633,2024-01-09 22:47:00,I010,CHICKEN TENDERS,V002,P39,E052,1,13.5,13.5,0.0,
S00017633,2024-01-09 22:47:00,I008,CANNED BEER,V002,P39,E052,1,12.0,12.0,0.0,
S00017634,2024-02-10 18:57:00,I001,HOT DOG,V003,P17,E178,2,17.0,12.75,4.25,BOGO_50
S00017634,2024-02-10 18:57:00,I011,NACHOS,V003,P17,E178,1,10.0,10.0,0.0,
S00017634,2024-02-10 18:57:00,I001,HOT DOG,V003,P17,E178,1,8.5,6.5,2.0,PROMO_2_OFF
S00017635,2024-02-13 20:32:00,I003,FRIES,V011,P38,E117,2,12.0,12.0,0.0,
S00017636,2024-01-10 00:19:00,I008,CANNED BEER,V002,P05,E123,1,12.0,12.0,0.0,
S00017636,2024-01-10 00:19:00,I005,SODA,V002,P05,E123,1,6.0,6.0,0.0,
S00017636,2024-01-10 00:19:00,I008,CANNED BEER,V002,P05,E123,1,12.0,10.8,1.2,MEMBER_10PCT
S00017636,2024-01-10 00:19:00,I004,POPCORN,V002,P05,E123,2,14.0,14.0,0.0,
S00017637,2024-02-15 20:34:00,I012,ENERGY DRINK,V010,P08,E091,1,7.5,7.5,0.0,
S00017637,2024-02-15 20:34:00,I008,CANNED BEER,V010,P08,E091,1,12.0,12.0,0.0,
S00017637,2024-02-15 20:34:00,I008,CANNED BEER,V010,P08,E091,2,24.0,24.0,0.0,
S00017638,2024-02-29 23:57:00,I003,FRIES,V002,P14,E397,1,6.0,3.0,3.0,BOGO_50
S00017638,2024-02-29 23:57:00,I001,HOT DOG,V002,P14,E397,2,17.0,17.0,0.0,
S00017639,2024-01-20 19:41:00,I012,ENERGY DRINK,V001,P06,E160,1,7.5,7.5,0.0,
S00017639,2024-01-20 19:41:00,I003,FRIES,V001,P06,E160,1,6.0,6.0,0.0,
S00017639,2024-01-20 19:41:00,I009,COCKTAIL,V001,P06,E160,1,18.0,18.0,0.0,
S00017640,2024-02-06 21:40:00,I008,CANNED BEER,V001,P48,E291,1,12.0,12.0,0.0,
S00017641,2024-02-29 19:20:00,I009,COCKTAIL,V001,P42,E299,1,18.0,16.2,1.8,MEMBER_10PCT
S00017642,2024-01-13 21:47:00,I012,ENERGY DRINK,V011,P15,E346,1,7.5,7.5,0.0,
S00017643,2024-02-27 23:10:00,I007,DRAFT BEER,V001,P16,E328,1,14.0,14.0,0.0,
S00017643,2024-02-27 23:10:00,I011,NACHOS,V001,P16,E328,2,20.0,20.0,0.0,
S00017643,2024-02-27 23:10:00,I008,CANNED BEER,V001,P16,E328,1,12.0,12.0,0.0,
S00017644,2024-01-09 21:59:00,I002,CHEESEBURGER,V011,P46,E101,1,12.5,12.5,0.0,
S00017645,2024-01-20 22:46:00,I004,POPCORN,V003,P36,E292,2,14.0,14.0,0.0,
S00017645,2024-01-20 22:46:00,I012,ENERGY DRINK,V003,P36,E292,1,7.5,7.5,0.0,
S00017645,2024-01-20 22:46:00,I011,NACHOS,V003,P36,E292,2,20.0,18.0,2.0,MEMBER_10PCT
S00017645,2024-01-20 22:46:00,I008,CANNED BEER,V003,P36,E292,2,24.0,24.0,0.0,
S00017646,2024-01-30 17:41:00,I004,POPCORN,V001,P30,E176,1,7.0,7.0,0.0,
S00017646,2024-01-30 17:41:00,I005,SODA,V001,P30,E176,1,6.0,3.0,3.0,BOGO_50
S00017647,2024-01-20 20:43:00,I011,NACHOS,V003,P22,E379,1,10.0,10.0,0.0,
S00017647,2024-01-20 20:43:00,I008,CANNED BEER,V003,P22,E379,1,12.0,10.0,2.0,PROMO_2_OFF
S00017647,2024-01-20 20:43:00,I008,CANNED BEER,V003,P22,E379,1,12.0,12.0,0.0,
S00017648,2024-01-13 20:40:00,I006,WATER,V002,P41,E369,2,10.0,10.0,0.0,
S00017649,2024-02-17 21:53:00,I005,SODA,V010,P38,E087,1,6.0,5.4,0.6,MEMBER_10PCT
S00017649,2024-02-17 21:53:00,I007,DRAFT BEER,V010,P38,E087,1,14.0,14.0,0.0,
S00017649,2024-02-17 21:53:00,I005,SODA,V010,P38,E087,2,12.0,12.0,0.0,
S00017650,2024-02-13 17:58:00,I010,CHICKEN TENDERS,V010,P02,E386,1,13.5,13.5,0.0,
S00017650,2024-02-13 17:58:00,I001,HOT DOG,V010,P02,E386,1,8.5,6.5,2.0,PROMO_2_OFF
S00017651,2024-02-01 22:49:00,I009,COCKTAIL,V002,P28,E165,1,18.0,18.0,0.0,
S00017651,2024-02-01 22:49:00,I008,CANNED BEER,V002,P28,E165,2,24.0,24.0,0.0,
S00017651,2024-02-01 22:49:00,I011,NACHOS,V002,P28,E165,1,10.0,10.0,0.0,
S00017651,2024-02-01 22:49:00,I008,CANNED BEER,V002,P28,E165,2,24.0,24.0,0.0,
S00017652,2024-02-17 22:59:00,I012,ENERGY DRINK,V002,P19,E244,1,7.5,7.5,0.0,
S00017652,2024-02-17 22:59:00,I006,WATER,V002,P19,E244,1,5.0,2.5,2.5,BOGO_50
S00017652,2024-02-17 22:59:00,I003,FRIES,V002,P19,E244,1,6.0,4.0,2.0,PROMO_2_OFF
S00017652,2024-02-17 22:59:00,I007,DRAFT BEER,V002,P19,E244,1,14.0,14.0,0.0,
S00017653,2024-02-03 21:15:00,I005,SODA,V001,P30,E203,1,6.0,5.4,0.6,MEMBER_10PCT
S00017653,2024-02-03 21:15:00,I002,CHEESEBURGER,V001,P30,E203,1,12.5,12.5,0.0,
S00017653,2024-02-03 21:15:00,I010,CHICKEN TENDERS,V001,P30,E203,1,13.5,13.5,0.0,
S00017653,2024-02-03 21:15:00,I012,ENERGY DRINK,V001,P30,E203,2,15.0,15.0,0.0,
S00017654,2024-01-06 19:51:00,I010,CHICKEN TENDERS,V001,P39,E347,2,27.0,27.0,0.0,
S00017654,2024-01-06 19:51:00,I006,WATER,V001,P39,E347,1,5.0,2.5,2.5,BOGO_50
S00017654,2024-01-06 19:51:00,I004,POPCORN,V001,P39,E347,2,14.0,10.5,3.5,BOGO_50
S00017654,2024-01-06 19:51:00,I011,NACHOS,V001,P39,E347,1,10.0,5.0,5.0,BOGO_50
S00017655,2024-01-11 21:30:00,I012,ENERGY DRINK,V010,P25,E110,1,7.5,7.5,0.0,
S00017655,2024-01-11 21:30:00,I010,CHICKEN TENDERS,V010,P25,E110,1,13.5,6.75,6.75,BOGO_50
S00017656,2024-02-17 22:38:00,I009,COCKTAIL,V003,P41,E135,1,18.0,18.0,0.0,
S00017656,2024-02-17 22:38:00,I009,COCKTAIL,V003,P41,E135,1,18.0,16.2,1.8,MEMBER_10PCT
S00017656,2024-02-17 22:38:00,I001,HOT DOG,V003,P41,E135,2,17.0,17.0,0.0,
S00017657,2024-02-10 22:37:00,I001,HOT DOG,V010,P23,E302,2,17.0,17.0,0.0,
S00017657,2024-02-10 22:37:00,I011,NACHOS,V010,P23,E302,1,10.0,10.0,0.0,
S00017658,2024-02-01 20:47:00,I005,SODA,V020,P09,E352,2,12.0,10.8,1.2,MEMBER_10PCT
S00017659,2024-02-06 18:29:00,I005,SODA,V001,P40,E056,1,6.0,6.0,0.0,
S00017660,2024-02-01 21:01:00,I002,CHEESEBURGER,V002,P22,E314,2,25.0,25.0,0.0,
S00017660,2024-02-01 21:01:00,I002,CHEESEBURGER,V002,P22,E314,1,12.5,12.5,0.0,
S00017660,2024-02-01 21:01:00,I002,CHEESEBURGER,V002,P22,E314,1,12.5,12.5,0.0,
S00017660,2024-02-01 21:01:00,I007,DRAFT BEER,V002,P22,E314,1,14.0,12.6,1.4,MEMBER_10PCT
S00017661,2024-01-20 20:30:00,I004,POPCORN,V003,P32,E287,1,7.0,7.0,0.0,
S00017661,2024-01-20 20:30:00,I007,DRAFT BEER,V003,P32,E287,1,14.0,14.0,0.0,
S00017661,2024-01-20 20:30:00,I004,POPCORN,V003,P32,E287,1,7.0,7.0,0.0,
S00017661,2024-01-20 20:30:00,I004,POPCORN,V003,P32,E287,1,7.0,5.0,2.0,PROMO_2_OFF
S00017662,2024-02-03 22:44:00,I011,NACHOS,V001,P41,E082,2,20.0,18.0,2.0,PROMO_2_OFF
S00017663,2024-01-16 20:14:00,I007,DRAFT BEER,V011,P17,E390,1,14.0,14.0,0.0,
S00017663,2024-01-16 20:14:00,I009,COCKTAIL,V011,P17,E390,1,18.0,18.0,0.0,
S00017663,2024-01-16 20:14:00,I009,COCKTAIL,V011,P17,E390,2,36.0,36.0,0.0,
S00017664,2024-02-01 22:28:00,I007,DRAFT BEER,V002,P45,E210,1,14.0,7.0,7.0,BOGO_50
S00017664,2024-02-01 22:28:00,I010,CHICKEN TENDERS,V002,P45,E210,1,13.5,13.5,0.0,
S00017664,2024-02-01 22:28:00,I010,CHICKEN TENDERS,V002,P45,E210,2,27.0,20.25,6.75,BOGO_50
S00017665,2024-01-13 21:05:00,I002,CHEESEBURGER,V010,P48,E072,1,12.5,12.5,0.0,
S00017666,2024-02-17 17:03:00,I011,NACHOS,V002,P15,E050,1,10.0,10.0,0.0,
S00017666,2024-02-17 17:03:00,I009,COCKTAIL,V002,P15,E050,1,18.0,18.0,0.0,
S00017667,2024-02-03 20:30:00,I009,COCKTAIL,V003,P50,E250,1,18.0,16.0,2.0,PROMO_2_OFF
S00017668,2024-02-15 19:48:00,I005,SODA,V020,P21,E233,1,6.0,6.0,0.0,
S00017668,2024-02-15 19:48:00,I012,ENERGY DRINK,V020,P21,E233,1,7.5,7.5,0.0,
S00017668,2024-02-15 19:48:00,I002,CHEESEBURGER,V020,P21,E233,2,25.0,25.0,0.0,
S00017668,2024-02-15 19:48:00,I008,CANNED BEER,V020,P21,E233,1,12.0,12.0,0.0,
S00017669,2024-01-19 00:14:00,I011,NACHOS,V002,P13,E021,1,10.0,9.0,1.0,MEMBER_10PCT
S00017669,2024-01-19 00:14:00,I002,CHEESEBURGER,V002,P13,E021,1,12.5,12.5,0.0,
S00017669,2024-01-19 00:14:00,I012,ENERGY DRINK,V002,P13,E021,1,7.5,3.75,3.75,BOGO_50
S00017670,2024-01-04 21:31:00,I011,NACHOS,V002,P39,E387,2,20.0,20.0,0.0,
S00017670,2024-01-04 21:31:00,I008,CANNED BEER,V002,P39,E387,1,12.0,12.0,0.0,
S00017670,2024-01-04 21:31:00,I008,CANNED BEER,V002,P39,E387,1,12.0,12.0,0.0,
S00017670,2024-01-04 21:31:00,I006,WATER,V002,P39,E387,1,5.0,5.0,0.0,
S00017671,2024-01-18 18:57:00,I011,NACHOS,V010,P13,E064,1,10.0,10.0,0.0,
S00017671,2024-01-18 18:57:00,I007,DRAFT BEER,V010,P13,E064,1,14.0,14.0,0.0,
S00017671,2024-01-18 18:57:00,I011,NACHOS,V010,P13,E064,2,20.0,20.0,0.0,
S00017672,2024-01-02 22:11:00,I009,COCKTAIL,V011,P35,E078,2,36.0,27.0,9.0,BOGO_50
S00017672,2024-01-02 22:11:00,I003,FRIES,V011,P35,E078,1,6.0,6.0,0.0,
S00017672,2024-01-02 22:11:00,I007,DRAFT BEER,V011,P35,E078,2,28.0,28.0,0.0,
S00017672,2024-01-02 22:11:00,I004,POPCORN,V011,P35,E078,1,7.0,7.0,0.0,
S00017673,2024-02-29 23:50:00,I003,FRIES,V003,P22,E376,1,6.0,3.0,3.0,BOGO_50
S00017674,2024-02-08 18:33:00,I005,SODA,V003,P09,E253,1,6.0,6.0,0.0,
S00017674,2024-02-08 18:33:00,I009,COCKTAIL,V003,P09,E253,2,36.0,32.4,3.6,MEMBER_10PCT
S00017674,2024-02-08 18:33:00,I006,WATER,V003,P09,E253,1,5.0,5.0,0.0,
S00017675,2024-02-13 20:29:00,I001,HOT DOG,V002,P05,E011,2,17.0,15.0,2.0,PROMO_2_OFF
S00017676,2024-01-11 22:56:00,I003,FRIES,V001,P17,E042,1,6.0,6.0,0.0,
S00017676,2024-01-11 22:56:00,I009,COCKTAIL,V001,P17,E042,1,18.0,18.0,0.0,
S00017677,2024-02-20 21:30:00,I009,COCKTAIL,V002,P14,E213,1,18.0,18.0,0.0,
S00017677,2024-02-20 21:30:00,I004,POPCORN,V002,P14,E213,2,14.0,12.0,2.0,PROMO_2_OFF
S00017677,2024-02-20 21:30:00,I006,WATER,V002,P14,E213,2,10.0,10.0,0.0,
S00017677,2024-02-20 21:30:00,I006,WATER,V002,P14,E213,1,5.0,5.0,0.0,
S00017678,2024-02-15 19:37:00,I009,COCKTAIL,V020,P19,E031,1,18.0,16.2,1.8,MEMBER_10PCT
S00017678,2024-02-15 19:37:00,I005,SODA,V020,P19,E031,2,12.0,12.0,0.0,
S00017679,2024-02-06 21:30:00,I012,ENERGY DRINK,V001,P26,E172,1,7.5,7.5,0.0,
S00017679,2024-02-06 21:30:00,I003,FRIES,V001,P26,E172,1,6.0,6.0,0.0,
S00017680,2024-01-16 17:55:00,I004,POPCORN,V030,P45,E228,1,7.0,6.3,0.7,MEMBER_10PCT
S00017680,2024-01-16 17:55:00,I001,HOT DOG,V030,P45,E228,1,8.5,7.65,0.85,MEMBER_10PCT
S00017680,2024-01-16 17:55:00,I001,HOT DOG,V030,P45,E228,2,17.0,17.0,0.0,
S00017680,2024-01-16 17:55:00,I007,DRAFT BEER,V030,P45,E228,1,14.0,12.6,1.4,MEMBER_10PCT
S00017681,2024-01-16 20:32:00,I007,DRAFT BEER,V001,P13,E305,1,14.0,14.0,0.0,
S00017682,2024-02-10 22:05:00,I011,NACHOS,V003,P45,E289,1,10.0,5.0,5.0,BOGO_50
S00017682,2024-02-10 22:05:00,I008,CANNED BEER,V003,P45,E289,1,12.0,10.0,2.0,PROMO_2_OFF
S00017682,2024-02-10 22:05:00,I008,CANNED BEER,V003,P45,E289,1,12.0,12.0,0.0,
S00017683,2024-02-10 22:19:00,I008,CANNED BEER,V010,P34,E351,1,12.0,12.0,0.0,
S00017684,2024-01-04 20:10:00,I012,ENERGY DRINK,V002,P25,E025,1,7.5,7.5,0.0,
S00017684,2024-01-04 20:10:00,I010,CHICKEN TENDERS,V002,P25,E025,2,27.0,27.0,0.0,
S00017685,2024-02-03 19:21:00,I008,CANNED BEER,V002,P26,E138,1,12.0,12.0,0.0,
S00017685,2024-02-03 19:21:00,I006,WATER,V002,P26,E138,1,5.0,4.5,0.5,MEMBER_10PCT
S00017685,2024-02-03 19:21:00,I012,ENERGY DRINK,V002,P26,E138,1,7.5,7.5,0.0,
S00017686,2024-02-01 17:08:00,I001,HOT DOG,V001,P41,E158,1,8.5,6.5,2.0,PROMO_2_OFF
S00017687,2024-02-10 18:57:00,I011,NACHOS,V002,P16,E060,1,10.0,10.0,0.0,
S00017688,2024-01-20 20:01:00,I002,CHEESEBURGER,V002,P11,E031,1,12.5,12.5,0.0,
S00017688,2024-01-20 20:01:00,I006,WATER,V002,P11,E031,1,5.0,5.0,0.0,
S00017688,2024-01-20 20:01:00,I003,FRIES,V002,P11,E031,2,12.0,10.0,2.0,PROMO_2_OFF
S00017688,2024-01-20 20:01:00,I001,HOT DOG,V002,P11,E031,2,17.0,15.3,1.7,MEMBER_10PCT
S00017689,2024-02-01 18:40:00,I004,POPCORN,V003,P02,E195,1,7.0,7.0,0.0,
S00017689,2024-02-01 18:40:00,I008,CANNED BEER,V003,P02,E195,1,12.0,12.0,0.0,
S00017689,2024-02-01 18:40:00,I007,DRAFT BEER,V003,P02,E195,2,28.0,26.0,2.0,PROMO_2_OFF
S00017689,2024-02-01 18:40:00,I007,DRAFT BEER,V003,P02,E195,1,14.0,14.0,0.0,
S00017690,2024-01-11 19:40:00,I004,POPCORN,V002,P42,E066,1,7.0,7.0,0.0,
S00017690,2024-01-11 19:40:00,I008,CANNED BEER,V002,P42,E066,1,12.0,12.0,0.0,
S00017690,2024-01-11 19:40:00,I002,CHEESEBURGER,V002,P42,E066,1,12.5,12.5,0.0,
S00017690,2024-01-11 19:40:00,I011,NACHOS,V002,P42,E066,1,10.0,10.0,0.0,
S00017691,2024-01-25 17:11:00,I008,CANNED BEER,V011,P22,E095,1,12.0,12.0,0.0,
S00017691,2024-01-25 17:11:00,I008,CANNED BEER,V011,P22,E095,1,12.0,12.0,0.0,
S00017691,2024-01-25 17:11:00,I006,WATER,V011,P22,E095,1,5.0,5.0,0.0,
S00017691,2024-01-25 17:11:00,I001,HOT DOG,V011,P22,E095,1,8.5,8.5,0.0,
S00017692,2024-01-18 23:45:00,I009,COCKTAIL,V003,P03,E112,1,18.0,16.0,2.0,PROMO_2_OFF
S00017692,2024-01-18 23:45:00,I009,COCKTAIL,V003,P03,E112,2,36.0,36.0,0.0,
S00017692,2024-01-18 23:45:00,I007,DRAFT BEER,V003,P03,E112,1,14.0,14.0,0.0,
S00017693,2024-01-11 20:57:00,I007,DRAFT BEER,V011,P33,E196,1,14.0,14.0,0.0,
S00017693,2024-01-11 20:57:00,I008,CANNED BEER,V011,P33,E196,1,12.0,12.0,0.0,
S00017693,2024-01-11 20:57:00,I008,CANNED BEER,V011,P33,E196,2,24.0,21.6,2.4,MEMBER_10PCT
S00017694,2024-01-25 18:08:00,I003,FRIES,V003,P33,E043,1,6.0,4.0,2.0,PROMO_2_OFF
S00017695,2024-01-11 21:30:00,I005,SODA,V002,P38,E371,1,6.0,5.4,0.6,MEMBER_10PCT
S00017695,2024-01-11 21:30:00,I003,FRIES,V002,P38,E371,1,6.0,5.4,0.6,MEMBER_10PCT
S00017696,2024-02-08 20:45:00,I008,CANNED BEER,V010,P10,E058,1,12.0,12.0,0.0,
S00017697,2024-02-20 22:34:00,I003,FRIES,V003,P17,E265,1,6.0,3.0,3.0,BOGO_50
S00017697,2024-02-20 22:34:00,I004,POPCORN,V003,P17,E265,1,7.0,3.5,3.5,BOGO_50
S00017697,2024-02-20 22:34:00,I008,CANNED BEER,V003,P17,E265,2,24.0,24.0,0.0,
S00017698,2024-01-09 22:39:00,I003,FRIES,V030,P10,E106,2,12.0,12.0,0.0,
S00017699,2024-02-03 21:57:00,I012,ENERGY DRINK,V030,P31,E046,1,7.5,7.5,0.0,
S00017699,2024-02-03 21:57:00,I007,DRAFT BEER,V030,P31,E046,1,14.0,14.0,0.0,
S00017699,2024-02-03 21:57:00,I009,COCKTAIL,V030,P31,E046,2,36.0,36.0,0.0,
S00017699,2024-02-03 21:57:00,I003,FRIES,V030,P31,E046,1,6.0,6.0,0.0,
S00017700,2024-02-13 20:41:00,I009,COCKTAIL,V001,P47,E147,1,18.0,18.0,0.0,
S00017700,2024-02-13 20:41:00,I003,FRIES,V001,P47,E147,1,6.0,6.0,0.0,
S00017700,2024-02-13 20:41:00,I008,CANNED BEER,V001,P47,E147,1,12.0,12.0,0.0,
S00017701,2024-02-20 18:04:00,I010,CHICKEN TENDERS,V030,P32,E081,1,13.5,11.5,2.0,PROMO_2_OFF
S00017701,2024-02-20 18:04:00,I006,WATER,V030,P32,E081,1,5.0,5.0,0.0,
S00017702,2024-01-04 17:58:00,I004,POPCORN,V001,P19,E052,1,7.0,7.0,0.0,
S00017703,2024-02-24 22:45:00,I002,CHEESEBURGER,V003,P15,E117,1,12.5,12.5,0.0,
S00017703,2024-02-24 22:45:00,I002,CHEESEBURGER,V003,P15,E117,2,25.0,25.0,0.0,
S00017704,2024-02-08 19:45:00,I007,DRAFT BEER,V010,P40,E272,1,14.0,14.0,0.0,
S00017704,2024-02-08 19:45:00,I001,HOT DOG,V010,P40,E272,1,8.5,7.65,0.85,MEMBER_10PCT
S00017704,2024-02-08 19:45:00,I012,ENERGY DRINK,V010,P40,E272,2,15.0,13.5,1.5,MEMBER_10PCT
S00017705,2024-01-27 21:55:00,I004,POPCORN,V002,P05,E160,1,7.0,7.0,0.0,
S00017705,2024-01-27 21:55:00,I002,CHEESEBURGER,V002,P05,E160,1,12.5,11.25,1.25,MEMBER_10PCT
S00017705,2024-01-27 21:55:00,I006,WATER,V002,P05,E160,1,5.0,4.5,0.5,MEMBER_10PCT
S00017706,2024-02-27 20:40:00,I009,COCKTAIL,V003,P24,E144,1,18.0,18.0,0.0,
S00017706,2024-02-27 20:40:00,I010,CHICKEN TENDERS,V003,P24,E144,1,13.5,13.5,0.0,
S00017707,2024-02-24 21:13:00,I001,HOT DOG,V020,P19,E310,1,8.5,8.5,0.0,
S00017707,2024-02-24 21:13:00,I008,CANNED BEER,V020,P19,E310,1,12.0,12.0,0.0,
S00017708,2024-02-08 22:55:00,I005,SODA,V030,P06,E379,1,6.0,3.0,3.0,BOGO_50
S00017708,2024-02-08 22:55:00,I001,HOT DOG,V030,P06,E379,1,8.5,6.5,2.0,PROMO_2_OFF
S00017708,2024-02-08 22:55:00,I011,NACHOS,V030,P06,E379,1,10.0,8.0,2.0,PROMO_2_OFF
S00017708,2024-02-08 22:55:00,I008,CANNED BEER,V030,P06,E379,1,12.0,12.0,0.0,
S00017709,2024-01-23 17:42:00,I002,CHEESEBURGER,V002,P13,E326,2,25.0,22.5,2.5,MEMBER_10PCT
S00017709,2024-01-23 17:42:00,I001,HOT DOG,V002,P13,E326,1,8.5,8.5,0.0,
S00017709,2024-01-23 17:42:00,I001,HOT DOG,V002,P13,E326,2,17.0,15.3,1.7,MEMBER_10PCT
S00017709,2024-01-23 17:42:00,I012,ENERGY DRINK,V002,P13,E326,2,15.0,13.0,2.0,PROMO_2_OFF
S00017710,2024-02-27 22:53:00,I009,COCKTAIL,V003,P43,E362,1,18.0,18.0,0.0,
